"AnswerId","CommentId","Comment Author","Comment Date","Comment Index","Comment","EditGroups","EditGroups - Same Commenter/Editor","EditGroups - Different Commenter/Editor","EditGroups - with Cardinality","EditGroups - with improved regex","Edit Index – Author 1","Reason","Useful standalone?","Edit Index – Author 2","Reason","Useful standalone?","Relation Conflict","EditIds","Pair found?","Useful conflict","Useful"
10971756,94980033,"Surya R Praveen","Jan 07 '19 at 11:35:24",17,"Working Answer - https://stackoverflow.com/questions/21829275/angular-js-shows-html-within-the-tag",,,,,,,,,,,,"No",,"No","N/A",
12110466,16189315,"James Kirkby","Aug 24 '12 at 14:00:55",1,"im having trouble implementing your method i supplied my working copy above",,,,,,3,"Comment mentions they are having trouble implementing the solution given. An edit was made to provide clearer understanding","No",3,,"No","No",3,"Yes","No","No"
12110466,16189413,"Jamie Treworgy","Aug 24 '12 at 14:03:21",2,"`#mapimage` is an id selector. In your HTML, that is on the div, not the image. I changed it to the image in the example. You need to target the image.","[(3, ['#mapimage'])]",,,,,,,,,,,"No",,"No","N/A",
12110466,16189860,"James Kirkby","Aug 24 '12 at 14:18:37",3,"in the second example the #mapimage is on the image not the div, i took your code and put it together

 <script>
 $('#mapimage').mapster(
 { 
 fillColor: 'ff0000'
 });​
 </script>
 <div>
 <img id=""mapimage""","[(3, ['id=""mapimage""', '<div>', ""$('#mapimage')"", 'fillColor', ""'ff0000'"", '</script>', ""$('#mapimage').mapster("", '<script>'])]","[(3, {'fillColor'})]","[(3, {'fillColor'})]","[(3, ['fillColor'])]","[(3, [""$('#mapimage')"", ""$('#mapimage').mapster("", 'fillColor', ""'ff0000'""])]",3,,"Yes",,,,"Yes",3,"Yes","Yes","No"
12110466,16189970,"Jamie Treworgy","Aug 24 '12 at 14:22:59",4,"Are you referencing the imagemapster script? Are you getting any errors?",,,,,,,,,,,,"No",,"No","N/A",
12110466,16190255,"James Kirkby","Aug 24 '12 at 14:32:33",5,"yes referrencing imagemaster script and its in he rgiht directorys ect

here is the head of the doc

<html>
<head>
<style type=""text/css"">

#map a {
 cursor: hand;
}

</style>
<script type=""text/javascript"" src=""http://ajax.googleapis.com/ajax/libs/jquery/1.7.2/jquery.min.js""></script>
<script type=""text/javascript"" src=""mapster/dist/jquery.imagemapster.js""></script>
<script>
$('#mapimage').mapster({
 fillColor: 'ff0000'
});​
</script>

error in browser console shows

Uncaught SyntaxError: Unexpected token ILLEGAL > line 15","[(3, ['SyntaxError', '/jquery.imagemapster.js', ""$('#mapimage')"", 'fillColor', 'type=""text/javascript"" src', ""'ff0000'"", 'type=""text/css""', '</script>', '<head>', ""$('#mapimage').mapster("", '</style>', '<html>', '<script>'])]","[(3, {'fillColor'})]","[(3, {'fillColor'})]","[(3, ['fillColor'])]","[(3, [""$('#mapimage')"", ""$('#mapimage').mapster("", 'fillColor', ""'ff0000'""])]",3,,"No",,,,"Yes",,"No","N/A",
12110466,16190561,"Jamie Treworgy","Aug 24 '12 at 14:41:14",6,"So what is on line 15?",,,,,,,,,,,,"No",,"No","N/A",
12110466,16190705,"James Kirkby","Aug 24 '12 at 14:45:15",7,"Just the closing syntax of the selector view it on pastebin
http://pastebin.com/kj59uTYw

If you were kind enough to put a working demo on pastebin id be forever gratefull",,,,,,3,,"No",,,,"Yes",,"No","N/A","No"
12110466,16190884,"Jamie Treworgy","Aug 24 '12 at 14:51:36",8,"jsfiddle is a lot more useful than pastebin since you can actually run the code. It's impossible to say what isn't working from a cut and paste. Here's another fiddle with the code inline in script tags: http://jsfiddle.net/xQGBw/ The only thing I can think is some hidden unicode character? That error is a basic parsing error.","[(3, [""'s impossible to say what isn'""])]",,,,,,,,,,,"No",,"No","N/A",
12110466,16190901,"Jamie Treworgy","Aug 24 '12 at 14:52:11",9,".. by the way DO NOT link to a script on github (like I did in that last fiddle) for any production use, it will only work in chrome & firefox.",,,,,,,,,,,,"No",,"No","N/A",
12110466,16192535,"James Kirkby","Aug 24 '12 at 15:49:12",10,"thanks for the support i decided to go with the first idea, as your implementation only colours the sections between the coords, we didnt trace the timage exactly so you could see the overlap between the colour fill and the image. but your inline example helped me to structure the implementation thanks !!",,,,,,,,,,,,"No",,"No","N/A",
12110466,16194416,"Jamie Treworgy","Aug 24 '12 at 17:03:28",11,"Glad it worked out for you!",,,,,,,,,,,,"No",,"No","N/A",
22459325,34161013,"NicolasMoise","Mar 17 '14 at 16:14:42",1,"Yea but then the deletion button would be something like this `ng-if=""item.Status === 'New' || item.Status === 'Completed' || item.Status === 'In Progress'""> which is quite long.","[(2, [""'Completed'"", ""Status === 'New'"", 'item.S', 'if=""item', ""'In Progress'"", 'item.Status', 'Status === \'In Progress\'""', ""Status === 'Completed'"", ""'New'""])]","[(2, {'item.Status'})]","[(2, {'item.Status'})]","[(2, ['item.Status'])]","[(2, ['if=""item', ""'New'""])]",2,"Comment mentions that the solution given would require additional code. The edit was made to add the missing code.
","Yes",2,,"No","No",2,"Yes","Yes","No"
22459325,34161197,"justin.c","Mar 17 '14 at 16:19:34",2,"Thanks for the response. This was what I was looking for!",,,,,,,,,,,,"No",,"No","N/A",
22459325,34161507,"justin.c","Mar 17 '14 at 16:26:34",3,"I see why you both agree this is the best way. It is a bit cleaner and easier to maintain if the values change, vs hunting them down in the view. Thanks to both of you.",,,,,,,,,,,,"No",,"No","N/A",
22459325,34161700,"NicolasMoise","Mar 17 '14 at 16:30:56",4,"Yup and as I've said, if you think you're going to be doing this kind of checks in other parts of your app, better put the functions in a service instead of the controller, for re-usability. Ideally, controllers are just the glue between the logic in your services and your view.",,,,,,,,,,,,"No",,"No","N/A",
28434849,45199825,"Benjamin Poignant","Feb 10 '15 at 15:03:45",1,"It s wrong, he want select firstName of this clearfix not first in page","[(2, ['firstName'])]",,,,,2,"Comment mentions that the solution does not solve the question. Edit was made to fix it","Yes
",,,,"Yes",,"No","No",
28434849,45199979,"hutchonoid","Feb 10 '15 at 15:07:19",2,"@BenjaminPoignant Really, I thought it was correct.",,,,,,,,,,,,"No",,"No","N/A",
28434849,45200180,"Brett Caswell","Feb 10 '15 at 15:11:17",3,"@hutchonoid, `$('div.form-group > div:first > div:first > input:first')` ??","[(3, [""$('div.form-group > div:first > div:first > input:first')"", ""$('div.form-group"", 'div.form'])]","[(3, {'div:first'})]",,,,3,"Comment provides code and asks if that was what the answer author intended. It was and an edit was made to add it","Yes",,,,"Yes",3,"Yes","Yes","Yes"
28434849,45200211,"sarit rotshild","Feb 10 '15 at 15:11:51",4,"@hutchonoid- it works only if i have one div...",,,,,,,,,,,,"No",,"No","N/A",
28434849,45200372,"hutchonoid","Feb 10 '15 at 15:15:05",5,"@BenjaminPoignant Running the code works though with the mark-up given. I see what you mean though.",,,,,,,,,,,,"No",,"No","N/A",
28434849,45200428,"hutchonoid","Feb 10 '15 at 15:16:17",6,"@saritrotshild Can you update the question with the other structure you have? I'm not sure I understand.",,,,,,,,,,,,"No",,"No","N/A",
28434849,45200574,"sarit rotshild","Feb 10 '15 at 15:19:24",7,"@hutchonoid- I have multi divs.....each div is displayed in a line with the 3 inputs.",,,,,,,,,,,,"No",,"No","N/A",
28434849,45200784,"Brett Caswell","Feb 10 '15 at 15:24:11",8,"this answer, like many of the others that use `.eq` and `parentNode`.. is dependent on the current structure of the markup (html) in your example.. if you were to add another `div` before the `div` that wraps your firstName `input`.. this solution, and many of the other, would break..","[(3, ['input', 'firstName', 'div', 'parentNode', '.eq'])]",,,,,,,,,,,"No",,"No","N/A",
28434849,45200898,"hutchonoid","Feb 10 '15 at 15:26:49",9,"@BrettCaswell True, I know what you mean good point. I was just going from current markup.",,,,,,,,,,,,"No",,"No","N/A",
28434849,45200949,"Brett Caswell","Feb 10 '15 at 15:28:00",10,"so why use `""div > div > div > input:first""` formats?.. because in css style declarations (which probably isn't relevant to jQuery's CssSelector-like syntax), this format of the selector takes priority over `input:first` because it starts at a node closer to `body`.",,,,,,,,,,,,"No",,"No","N/A",
28434849,45200991,"Brett Caswell","Feb 10 '15 at 15:28:44",11,"so this is a best practice, but for other considerations..",,,,,,,,,,,,"No",,"No","N/A",
34459380,56660935,"wuno","Dec 25 '15 at 01:54:22",1,"So in this example is theArray also the key in the local storage. so for me if I had the key as keyword and the array as myArray would it then be,
localStorage.setItem('keyword', JSON.stringify(myArray)); ?","[(2, ['theArray', ""'keyword'"", 'setItem', 'JSON.stringify', 'myArray', 'localStorage', ""localStorage.setItem('keyword', JSON.stringify(myArray))"", ""setItem('keyword', JSON.stringify(myArray))"", 'localStorage.setItem'])]","[(3, {'JSON.stringify(myArray)'})]","[(3, {'JSON.stringify(myArray)'})]","[(3, ['setItem', 'JSON.stringify(myArray)', 'JSON.stringify', 'localStorage.setItem', 'localStorage', 'theArray'])]","[(3, ['setItem', 'theArray', 'localStorage'])]",3,"Comment is asking for clarification on whether or not their approach is correct
","No",,,,"Yes",3,"Yes","Yes","No"
34459380,56660950,"Ian Jamieson","Dec 25 '15 at 01:56:00",2,"Yes, correct. You would then retrieve that key, `localStorageTheArray = JSON.parse(localStorage.getItem('keyword'));`","[(2, ['localStorageTheArray = JSON', ""'keyword'"", 'getItem', ""localStorageTheArray = JSON.parse(localStorage.getItem('keyword'));"", 'JSON.parse', 'localStorage.getItem', ""parse(localStorage.getItem('keyword'))"", 'localStorageThe', 'localStorage', ""JSON.parse(localStorage.getItem('keyword'))""])]","[(3, {""parse(localStorage.getItem('keyword')""})]",,,,,,,,,,"No",,"No","N/A",
34459380,56660995,"wuno","Dec 25 '15 at 02:01:06",3,"So after you consolo.log at the end there can I just push to the array and print the array without ever calling the stringifya nd parse again? Does it just need to be done once after it's created? Or do I need to think of it as something moving back and forth and needs to be converted each time?","[(3, ['consolo.log'])]",,,,,3,"Comment is asking whether they need to do something when using the solution. An edit was made to provide an example","No",3,,"No","No",3,"Yes","No","No"
34459380,56661082,"Ian Jamieson","Dec 25 '15 at 02:11:31",4,"You need to convert it every single time. Every time you write to local storage you will need to stringify and every time you will need to parse. I have written a function that would be able to do this for you each time.",,,,,,,,,,,,"No",,"No","N/A",
34459380,56661120,"wuno","Dec 25 '15 at 02:16:20",5,"Thank you very much.",,,,,,,,,,,,"No",,"No","N/A",
36957365,61472913,"KANAYO AUGUSTIN UG","Apr 30 '16 at 16:58:35",1,"Thanks but can it be done in a specific `div` or it would probably affect the whole page?","[(3, ['div'])]",,,,,,,,,,,"No",,"No","N/A",
36957365,61473707,"evsar3","Apr 30 '16 at 17:33:06",2,"In the case of example it applies to the hole page but you can change it by removing this part `<script>hljs.initHighlightingOnLoad();</script>` then call `hljs.highlightBlock($(""#myblock""));` to apply only to a specific element.","[(3, ['hljs.initHighlightingOnLoad()', 'hljs.highlightBlock($(""#myblock""));', 'highlightBlock($(""#myblock""))', 'hljs.highlightBlock($(""#myblock""))', 'initHighlightingOn', 'hljs.initHighlightingOnLoad', 'highlightBlock', 'initHighlightingOnLoad()', '</script>', '<script>hljs.initHighlightingOnLoad();</script>', 'hljs.highlightBlock', '$(""#myblock""));', '<script>'])]","[(3, {'hljs.initHighlightingOnLoad', 'hljs.initHighlightingOnLoad()', '<script>', 'initHighlightingOn', 'highlightBlock', 'initHighlightingOnLoad()', '</script>', 'hljs.highlightBlock'})]",,,,,,,,,,"No",,"No","N/A",
36957365,61474859,"isagalaev","Apr 30 '16 at 18:27:58",3,"The example is very misleading: it makes it look that HTML tags inside `<pre><code>..</code></pre>` will be displayed as is. They won't, this will be rendered as actual form elements, not their code. You have to escape `<` and `>` as `&lt;` and `&gt;` to make them appear on the page as tags.","[(3, ['<pre><code>..</code></pre>', '<pre>', '<code>', '>', '<', '&gt;', '&lt;', '</code>', '</pre>', '..'])]",,,,,3,"Comment mentions that the current solution has some misleading details. An edit was made for clarification","Yes",3,,,"No",3,"Yes","Yes","No"
36957365,61497646,"evsar3","May 01 '16 at 19:36:07",4,"I forgot that detail, I'm sorry. I updated with a javascript code that escape and apply the highlight to a block. Here is a working fiddle: https://jsfiddle.net/evandroprogram/5sgrmsd4/",,,,,,,,,,,,"No",,"No","N/A",
39807014,66905486,"jakub wrona","Oct 01 '16 at 13:17:53",1,"I think what you suggest is wrong. http://stackoverflow.com/questions/2305654/innerhtml-vs-appendchildtxtnode",,,,,,2,"Comment mentions that the current solution uses a worse api than the one used in the link they provided. An edit was made to fix it","No",2,,,"No",2,"Yes","Yes","Yes w/ editing"
39807014,66905665,"user2267175","Oct 01 '16 at 13:26:14",2,"it works so it isn't wrong and it looks cleaner, the difference is minimal for a small / medium size website.",,,,,,,,,,,,"No",,"No","N/A",
39807014,66905710,"jakub wrona","Oct 01 '16 at 13:28:58",3,"I didn't say it doesn't work, it's just worse, and he suggests the worse than the original better way from the author and that is wrong.","[(2, [""'t say it doesn'""])]",,,,,,,,,,,"No",,"No","N/A",
39807014,66905752,"user2267175","Oct 01 '16 at 13:30:54",4,"Again, the difference is minimal, close to none. But i'll update it to insertAdjacentHTML if it makes you happy :)","[(2, ['insertAdjacentHTML'])]","[(2, {'insertAdjacentHTML'})]",,,,,,,,,,"No",,"No","N/A",
39807014,66905797,"william ganrot","Oct 01 '16 at 13:33:26",5,"it works but only for the first item in the list:/",,,,,,,,,,,,"No",,"No","N/A",
39807014,66905823,"user2267175","Oct 01 '16 at 13:35:01",6,"with innerHTML you can just put a + before the equal sign (=) and it adds instead of replaces.",,,,,,,,,,,,"No",,"No","No",
42207218,71575879,"Luke_P","Feb 13 '17 at 15:12:58",1,"was trying to do something like that however, the arrays were messing things up. Will the solution work with arrays at any level? ie ""A.B[0].c""","[(2, ['A.B'])]",,,"[(2, ['A.B'])]","[(2, ['A.B'])]",2,"Comment asks whether the solution still works for a particular example. Edit was made to incorporate similar examples ot the one given","Yes",2,"added example",,"No",2,"Yes","Yes","No"
42207218,71575972,"Nina Scholz","Feb 13 '17 at 15:15:16",2,"it works with any level. if a path is not resolvable, then it returns `undefined`.","[(2, ['undefined'])]",,,,,,,,,,,"No",,"No","N/A",
42207218,71577144,"Luke_P","Feb 13 '17 at 15:43:39",3,"fantastic, that is some kind of sorcery, this works perfectly. another quick question do you have a similar method for setting data ( even if the field is undefined) , like : `setValue(object, path, value)` ? :)","[(3, ['setValue', 'setValue(object, path, value)'])]","[(3, {'setValue(object, path, value)', 'setValue'})]","[(3, {'setValue', 'setValue(object, path, value)'})]","[(3, ['setValue(object, path, value)', 'setValue'])]","[(3, ['setValue'])]",3,"comment asks how to do something similar and an edit was made to provide an example","Yes
",3,,"Yes w/ edits","No",3,"Yes","Yes","No"
42207218,71577391,"Nina Scholz","Feb 13 '17 at 15:49:31",4,"@Luke_P, please see edit, for setting a value.",,,,,,,,,,,,"No",,"No","N/A",
42207218,71578119,"Luke_P","Feb 13 '17 at 16:09:02",5,"great I have tested the set and it works .. Thanks for the help :)",,,,,,,,,,,,"No",,"No","N/A",
43163333,73401398,"Frxstrem","Apr 02 '17 at 00:22:19",1,"The better alternative is to make the outer function asynchronous, as any long-running synchronous actions (such as fetching a resource on the server) will block the event loop and make the page unresponsive. While making the fetching synchronous is easier, it's generally bad practice for this reason.",,,,,,,,,,,,"No",,"No","N/A",
43163333,73401405,"Spyder","Apr 02 '17 at 00:23:04",2,"Perfect this is working like a charm! Thanks mate...I need to learn promises more. @ Frxstream could you suggest your alternative?",,,,,,,,,,,,"No",,"No","No",
