QuestionId,AnswerId,CommentId,QuestionAuthor,AnswerAuthor,CommentAuthor,AnswerScore,Tags,CommentIndex,CommentDate,CommentScore,Comment,CommentGroups,HasEditsAfter,"EditGroups(EditIndex,MatchedGroups)",EditId,EditAuthor,EditDate,EditsByAuthor,EditsByOthers,"CommentMentions/Replies(MentionedUser,CommentAuthor)",Confirmed,Useful,Tangled,Category
19533098,19533315,28981025,Chethan Shetty,Amulya Khare,Chethan Shetty,4,<android><android-listview>,1,2013-10-23 5:49:03,0,"can you please see the last line ` checkList.get((Integer)buttonView.getTag()) = isChecked; // get the tag so we know the row and store the status` why are you initializing like this, its a syntax erroe, is there any logic behind it @Amulya Khare","['get((Integer)buttonView.getTag())', 'checkList.get((Integer)buttonView.getTag())', 'isChecked', 'checkList', 'checkList.get((Integer)buttonView.getTag()) = isChecked; // get the tag so we know the row and store the status', 'buttonView', 'getTag']",TRUE,"[(5, ['get((Integer)buttonView.getTag())', 'checkList.get((Integer)buttonView.getTag())'])]",49887776,Amulya Khare,2013-10-23 5:51:11,1,0,,1,1,0,Error
19517817,19533769,28998850,Fallenreaper,Chris Holwerda,Chris Holwerda,1,<javascript><asp.net><json><wcf>,1,2013-10-23 14:25:41,1,"on my ajax calls, I have contentType: ""application/json; charset=utf-8"". Give that a shot.","['contentType', 'charset=utf-8""']",TRUE,"[(2, ['contentType'])]",49925760,Fallenreaper,2013-10-23 14:36:52,0,1,"[('N/A', 'Chris Holwerda')]",1,1,0,Correction
19557294,19557345,29021455,jack blank,Scary Wombat,jack blank,0,<javascript><jquery><html><css>,1,2013-10-24 5:17:56,0,"$('table >tbody').append('<tr class = ""subtot""><td></td><td></td><td></td><td>test</td></tr>') doesn't work there is no class name for the table. I think the problem is that the rows are being put in dynamically and the code doesn't look at the other rows once it is added the first time","[""$('table"", '<td>', 'append(\'<tr class = ""subtot""><td></td><td></td><td></td><td>test</td></tr>\')', '</td>', '$(\'table >tbody\').append(\'<tr class = ""subtot""><td></td><td></td><td></td><td>test</td></tr>\')', '</tr>', 'class = ""subtot""']",TRUE,"[(3, ['<td>', '</td>', '</tr>', 'class = ""subtot""'])]",49971310,Scary Wombat,2013-10-24 5:18:43,1,0,,1,0,0,Error
19558188,19558303,29023819,user2872261,Paresh Mayani,user2872261,2,<android><camera><save><gallery><storage>,1,2013-10-24 6:52:50,0,"likes this

`Intent mediaScanIntent = new Intent(Intent.ACTION_MEDIA_SCANNER_SCAN_FILE);
 File f = new File(mCurrentPhotoPath);
 Uri contentUri = Uri.fromFile(f);
 mediaScanIntent.setData(capturedImageUri);
 this.sendBroadcast(mediaScanIntent);`

 ?","['setData', 'Uri.fromFile(f)', 'f = new File', 'Intent(Intent.ACTION_MEDIA_SCANNER_SCAN_FILE)', 'contentUri = Uri', 'capturedImageUri', 'fromFile(f)', 'mCurrentPhoto', 'fromFile', 'contentUri', 'this.sendBroadcast(mediaScanIntent)', 'setData(capturedImageUri)', 'mediaScanIntent', 'mediaScanIntent = new Intent', 'sendBroadcast(mediaScanIntent)', 'File(mCurrentPhotoPath)', 'sendBroadcast', 'Intent.ACTION', 'ACTION_MEDIA_SCANNER_SCAN_', 'mediaScanIntent.setData(capturedImageUri)']",TRUE,"[(3, ['Uri.fromFile(f)', 'Intent(Intent.ACTION_MEDIA_SCANNER_SCAN_FILE)', 'capturedImageUri', 'fromFile'])]",49977079,Paresh Mayani,2013-10-24 7:06:11,1,0,,1,0,0,Request
19613757,19613767,29115814,Mr. Shtuffs,Paul S.,Mr. Shtuffs,3,<javascript><regex><syntax-error>,1,2013-10-27 1:52:08,0,Does `/\b(\w*)\b/g` work better? It's hard for me to tell?,"['b(\\w*)', '/\\b(\\w*)\\b/g']",TRUE,"[(3, ['b(\\w*)'])]",50172945,Paul S.,2013-10-27 1:55:20,1,0,,1,0,0,Request
19694070,19694159,29253118,user2939155,Maciej Łebkowski,IMSoP,1,<php><xml>,1,2013-10-30 21:34:11,0,"Note that for older versions of PHP (I think anything before 5.3, but could be wrong) there is no `__DIR__`, but you can get the same value with `dirname(__FILE__)`. Also, the same should be used for the `include` lines themselves, rather than relying on `../` having the right meaning, as ""current directory"" can be a slippery concept in some cases.","['__DIR__', '__FILE__', '../', 'dirname(__FILE__)', 'include']",TRUE,"[(2, ['__FILE__'])]",50456299,Maciej Łebkowski,2013-10-30 21:37:25,1,0,,1,0,0,Extension
19699950,19700238,29263313,user2940282,Madurai,None,0,<php><html><forms>,1,2013-10-31 7:22:59,1,"<li class=""button form"" input type=""submit"" value=""Submit"" name=""sendmessage"">Send Message</li> here also dude..it will give syntax error..","['</li>', 'value=""Submit"" name', 'class=""button form"" input type']",TRUE,"[(3, ['value=""Submit"" name', 'class=""button form"" input type'])]",50478894,Madurai,2013-10-31 7:30:10,1,0,,1,1,0,Error
19700476,19700790,29264678,Michael Plotke,Paul Draper,Michael Plotke,15,<javascript><jquery><html><focus><blur>,1,2013-10-31 8:16:25,1,"Ah, I didn't know about activeElement. Glad it's straightforward.

I believe this works because the activeElement is the currently focused element, so when blur occurs and field is still focused, we haven't transferred focus elsewhere. Thus we can avoid calling the blur handler.

Thanks!",['activeElement'],TRUE,"[(5, ['activeElement'])]",107944723,Paul Draper,2016-01-07 21:26:52,3,0,,0,,,
19732679,19732758,29318301,Eskinder,Sumit Bijvani,jacouh,2,<php><authentication><login>,1,2013-11-01 18:18:10,0,This is the case if $_SESSION vars are appended to URL arguments. If not I don't see inconvenience.,"['$_SESSION', '_SESSION']",TRUE,"[(2, ['$_SESSION', '_SESSION'])]",50592248,Sumit Bijvani,2013-11-01 18:23:26,1,0,,0,,,
19760138,19760247,34006823,whyceewhite,Ignitor,Ashish Ratan,15,<java><json><parsing><jackson>,1,2014-03-13 7:09:52,1,"object.getName() is not a member of '_value getNames is not a member of 
 org.json.JSONObject_'","['object.getName()', 'getName', 'getNames', 'getName()', 'json.JSONO']",TRUE,"[(2, ['object.getName()', 'getName()'])]",60297494,Ignitor,2014-03-13 14:40:45,1,0,,1,1,0,Error
19782834,19782902,29405561,John Smith,Roko C. Buljan,Arun P Johny,1,<javascript><jquery><html><css><twitter-bootst...,1,2013-11-05 6:11:52,1,why not `$('#extras').toggle($('#tab-1').is(':visible'))`,"[""toggle($('#tab-1').is(':visible'))"", ""$('#extras').toggle($('#tab-1').is(':visible'))""]",TRUE,"[(2, [""toggle($('#tab-1').is(':visible'))"", ""$('#extras').toggle($('#tab-1').is(':visible'))""])]",50778138,Roko C. Buljan,2013-11-05 6:16:28,1,0,,1,1,0,Solution
19940698,19941171,29677679,jr.root.cs,giampaolo,jr.root.cs,0,<java><json><gson>,1,2013-11-12 22:33:49,0,"in original file there is more then one object inside Lyrics ...
changed it to List<Lyrics> but error is still the same ...","['List<Lyrics>', '<Lyrics>']",TRUE,"[(3, ['List<Lyrics>', '<Lyrics>'])]",51338562,giampaolo,2013-11-12 22:44:08,1,0,,1,0,0,Error
19947256,19947286,29687628,jayeshkv,Adil,jayeshkv,3,<javascript><asp.net>,1,2013-11-13 7:13:00,0,"`The name 'ImgActions' does not exist in the current context.` i get that when i try to use ClientID, Also could you link me on how to use clientID properly ?","[""'ImgActions'"", ""The name 'ImgActions' does not exist in the current context."", 'ImgActions', 'clientID', 'ClientID']",TRUE,"[(3, [""'ImgActions'"", 'ImgActions'])]",51360010,Adil,2013-11-13 7:18:08,1,0,,1,0,0,Error
20041464,20041558,29848307,curiousguy,shad0w_wa1k3r,curiousguy,0,<python><django><dictionary>,1,2013-11-18 6:46:56,0,"If I do `alert({{ section }})` then I am getting the values like `A` , `C` . Which is fine. But not the value of `included` key .","['included', 'A', 'C', '{{ section }}', 'alert({{ section }})']",TRUE,"[(3, ['{{ section }}'])]",51698780,shad0w_wa1k3r,2013-11-18 7:07:54,1,0,,1,0,1,Error
20051125,20051167,29864266,DT7,Rogue,Silviu Burcea,2,<java><regex><string>,1,2013-11-18 15:20:03,1,"If you use substring, then use it till the end: `""0123456789_"".indexOf(check) != -1` No need for matches :)","['""0123456789_"".indexOf(check) != -1` No need for matches :)', 'indexOf', '""0123456789_"".indexOf(check) != -1', 'indexOf(check) != -1` No need for matches :)']",TRUE,"[(2, ['indexOf', '""0123456789_"".indexOf(check) != -1'])]",51732543,Rogue,2013-11-18 15:32:29,1,0,,1,0,0,Flaw
20067775,20067797,29892823,JAWE,thefourtheye,JAWE,2,<python><python-2.7><dictionary>,1,2013-11-19 9:43:14,0,thanks! but then when I write Three['a'] = 'b' it raise an NameError: Three not defined.,"['NameError', ""'a'"", ""'b'""]",TRUE,"[(2, [""'a'""])]",51790374,thefourtheye,2013-11-19 9:44:33,1,0,,1,0,0,Error
20226747,20226848,30164079,None,jpkotta,DSM,2,<python>,1,2013-11-26 20:06:54,0,That's not a fair comparison-- try `a=2` and then `timeit a**0.5` and `timeit sqrt(a)`.,"['timeit sqrt(a)', 'sqrt(a)', 'timeit a**0.5', 'a=2']",TRUE,"[(2, ['sqrt(a)'])]",52355709,jpkotta,2013-11-26 20:11:15,1,0,,1,1,0,Flaw
20248355,20248588,30201205,Juan A. Navarro,Martijn Pieters,Juan A. Navarro,8,<python><string-formatting><missing-data>,1,2013-11-27 17:21:19,1,"This is nice, but still doesn't quite work. If I remove the `b` key inside of `data['p']` I still get an error (I guess because formatting `0[p]` returned a regular `dict` and not a `formatting_dict`), also if I remove the whole `p` in `data` then it breaks as it's trying to script the non-scriptable `PlaceholderFormatValue`.","[""data['p']"", 'p', 'formatting_dict', 'data', 'PlaceholderFormat', 'b', '0[p]', ""'p'"", 'PlaceholderFormatValue', 'dict']",TRUE,"[(2, [""'p'""])]",52431105,Martijn Pieters,2013-11-27 17:30:42,1,0,,1,1,0,Error
20281373,20281502,30257865,VictorN,Paul Samsotha,VictorN,0,<java>,1,2013-11-29 9:10:20,0,"There are 3 lines it pointed to. One is inside this constructor: menu.setMenuItem(str1,str2, value);. The other is inside the menu class itself: menuitems.add(new MenuItem(code, name, price));. And the other is when I created the restaurant object: restaurant = new Restaurant();","['restaurant = new Restaurant', 'menu.setMenuItem(str1,str2, value);. The other is inside the menu class itself: menuitems.add(new MenuItem(code, name, price));. And the other is when I created the restaurant object: restaurant = new Restaurant()', 'setMenuItem', 'MenuItem', 'setMenuItem(str1,str2, value);. The other is inside the menu class itself: menuitems.add(new MenuItem(code, name, price));. And the other is when I created the restaurant object: restaurant = new Restaurant()']",TRUE,"[(5, ['setMenuItem'])]",52546714,Paul Samsotha,2013-11-29 9:21:00,2,0,,0,,,
20283333,20283372,30260301,user2879220,matewka,h2ooooooo,0,<javascript>,1,2013-11-29 10:23:04,0,Note: `indexOf` on arrays were first added in IE9+. Check [this](http://stackoverflow.com/questions/1744310/how-to-fix-array-indexof-in-javascript-for-ie-browsers) for compatibility methods.,['indexOf'],TRUE,"[(2, ['indexOf'])]",52551113,matewka,2013-11-29 10:24:01,1,0,,0,,,
20298255,20299372,30289000,kimyr,Hariharan,kimyr,0,<android><mysql><json>,1,2013-11-30 11:30:55,0,"still error now at line 69: Log.v(""jParser"",""""+json.toString());","['Log.v(""jParser"",""""+json.toString())', 'jParser', 'v(""jParser"",""""+json.toString())', 'toString']",TRUE,"[(3, ['Log.v(""jParser"",""""+json.toString())', 'jParser', 'v(""jParser"",""""+json.toString())'])]",52609423,Hariharan,2013-11-30 11:32:10,1,0,,0,,,
20354312,20355839,30386938,voxoid,Vitor M. Barbosa,voxoid,2,<android><xamarin.android><xamarin>,1,2013-12-03 16:02:44,0,"No because I need to look up the resource dynamically; sorry, forgot to mention that. ""typeName"" could be one of many things. ""FrmMain"" is just what I'm debugging with currently.","['FrmMain', 'typeName']",TRUE,"[(2, ['typeName'])]",52817393,Vitor M. Barbosa,2013-12-03 16:30:54,1,0,,1,0,0,Disagree
20386801,20387055,30474226,James the Great,Joran Beasley,James the Great,1,<python><focus><wxpython><copy-paste><right-cl...,1,2013-12-05 17:19:16,0,"Both Windows and Linux. Paste works with the default right-click option (I can use the self.rightClickMenu to pop-up my custom made right-click menu, but so far it only works if the interface recognizes wx.EVT_CONTEXT_MENU) The problem is wx.EVT_RIGHT_DOWN is not recognized (""hi"" is not printed)","['rightClickMenu', 'EVT_RIGHT_', 'EVT_CONTEXT_', 'wx.EVT']",TRUE,"[(3, ['rightClickMenu', 'EVT_RIGHT_', 'wx.EVT'])]",52995869,Joran Beasley,2013-12-05 17:42:59,1,0,,1,0,0,Error
20389890,20389922,30445906,Shania,Scary Wombat,Aurand,71,<java><random>,1,2013-12-05 1:56:15,7,`Random rand = new Random();` I would go so far as to say that it must be a field. `Random` objects created within a short time of each other will tend to produce similar output. So many calls to `randInt` within a short period of time will not give evenly distributed output.,"['Random', 'Random rand = new Random();', 'randInt', 'Random()', 'rand = new Random']",TRUE,"[(5, ['randInt'])]",170391221,Scary Wombat,2018-04-03 5:39:27,3,1,,0,,,
20398622,20398666,30462476,tazeenmulani,Raghunandan,tazeenmulani,0,<java><android><json>,1,2013-12-05 12:21:42,0,"I'm writing the code in connectWithHttpGet_LoginData() "" GetJSONParse getjsonparse = new GetJSONParse(); getjsonparse.execute();"" and call this connectWithHttpGet_LoginData(); method in onCreate().","['connectWithHttpGet_LoginData() "" GetJSONParse getjsonparse = new GetJSONParse(); getjsonparse.execute();"" and call this connectWithHttpGet_LoginData(); method in onCreate()', 'onCreate', 'GetJSONParse', 'connectWithHttpGet_Login', 'getjsonparse = new GetJSONParse']",TRUE,"[(3, ['GetJSONParse'])]",52974156,Raghunandan,2013-12-05 13:05:10,1,0,,1,0,0,Error
20412890,20413155,30491452,Spencer Cooley,mrKelley,PaulMcG,1,<python><oop>,1,2013-12-06 4:19:34,0,"Just `return f()` - `getattr` takes care of binding to `some_object`. Confirm: `fn = getattr(""SDLKFJ"",""lower""); fn()` gives 'sdlkfj'. No need for `""SDLKFJ"".fn()`.","['""SDLKFJ"".fn()', 'fn = getattr(""SDLKFJ"",""lower""); fn()', 'getattr', 'some_object', 'f()` - `getattr` takes care of binding to `some_object`. Confirm: `fn = getattr(""SDLKFJ"",""lower""); fn()` gives \'sdlkfj\'. No need for `""SDLKFJ"".fn()', ""'sdlkfj'"", 'return f()', 'fn = getattr']",TRUE,"[(2, ['some_object'])]",53029798,mrKelley,2013-12-06 5:26:15,1,0,,1,1,0,Correction
20416131,20416228,30492063,nida,Bhoomika Brahmbhatt,nida,5,<android><json><sharedpreferences><gson>,1,2013-12-06 4:54:07,0,can u please help me as i have to store so many JSON in SharedPreferences then how can i put any key whenever i am trying to save it Session so that on the basis of key value i can get my desired json OBject,['SharedPreferences'],TRUE,"[(2, ['SharedPreferences'])]",53028550,Bhoomika Brahmbhatt,2013-12-06 4:57:37,1,0,,1,0,0,Request
20423874,20424188,30513445,None,Snowwolf,Volvox,0,<php><zend-framework>,1,2013-12-06 16:07:39,0,"You missed parenthesis in your `if` statement, and `is_string` function (sadly i can't edit your answer)","['is_string', 'if']",TRUE,"[(2, ['is_string'])]",53120393,Snowwolf,2013-12-07 13:17:36,1,0,,1,1,0,Correction
20517211,20517410,30673633,Matthew Mela,uvais,Matthew Mela,0,<php><mysql>,1,2013-12-11 11:18:27,0,"LandedPrice insert-failure, the var dump return NULL.

This is the query of the table:
$sql = ""CREATE TABLE IF NOT EXISTS `price` (
 `id` int NOT NULL AUTO_INCREMENT,
 PRIMARY KEY (id),
 `mylisting` DEC(6,2),
 `mylanded` DEC(6,2),
 `amlisting` DEC(6,2),
 `amlanded` DEC(6,2)
)"";","['DEC(6,2)', 'amlisting', 'sql = ""CREATE TABLE IF NOT EXISTS', 'price', '$sql', 'LandedPrice', 'AUTO_INCREMENT', 'mylanded', 'id', 'mylisting', 'amlanded']",TRUE,"[(3, ['price'])]",53400364,uvais,2013-12-11 11:47:57,1,0,,1,0,0,Error
20522564,20522648,30683052,user1365697,Baz,user1365697,1,<java><swt>,1,2013-12-11 15:30:51,0,can it done without the SashForm right ?,['SashForm'],TRUE,"[(3, ['SashForm'])]",53417656,Baz,2013-12-11 15:33:59,1,0,,1,0,1,Request
20542556,20542629,30717636,Irene T.,None,MillaresRoo,3,<javascript><php><jquery>,1,2013-12-12 11:47:01,3,"You need to add single quotes in the alerts: `echo ""<script>
 alert('"".$vartwo.""');
 </script> "";`","['alert(\'"".$vartwo.""\')', '</script>', '<script>', '$vartwo.""\');']",TRUE,"[(2, ['alert(\'"".$vartwo.""\')', '$vartwo.""\');'])]",53486972,None,2013-12-12 11:52:05,1,0,,1,1,0,Correction
20552267,20552569,30735755,user2157179,bwright,Jorge Campos,0,<php><mysql><sql><sql-server>,1,2013-12-12 19:36:22,0,Thats wrong adding this: `admin' order by 4;` as you say the query would be: `...username = 'admin'' order by 4;` which is invalid. Double single quotes.,"['username =', ""admin' order by 4;"", ""...username = 'admin'' order by 4;"", ""'admin'""]",TRUE,"[(2, ['username =', ""'admin'""])]",53521664,Marcus Adams,2013-12-12 19:37:02,0,1,,0,,,
20564894,20564980,30760714,Jiazzy user,Raghunandan,Jiazzy user,2,<java><android>,1,2013-12-13 12:24:04,0,one of my code is `userinfo = jsonarray.getJSONArray(TAG_POSTS);` this line also canceled it?,"['userinfo = jsonarray', 'getJSONArray(TAG_POSTS)', 'TAG_POSTS', 'jsonarray.getJSONArray(TAG_POSTS)', 'userinfo = jsonarray.getJSONArray(TAG_POSTS);', 'getJSONArray']",TRUE,"[(3, ['getJSONArray'])]",53577383,Raghunandan,2013-12-13 13:59:07,1,0,,0,,,
20578895,20578963,30802082,user2154410,Thayne,user2154410,1,<python><csv>,1,2013-12-14 21:56:55,0,I replaced the line row2[1] = row1[1] with row2.push(row1[1]) in the code but also gave the same result the first column only.,"['row2.push(row1[1])', 'push(row1[1])']",TRUE,"[(3, ['row2.push(row1[1])', 'push(row1[1])'])]",53703209,Thayne,2013-12-16 0:34:41,2,0,,0,,,
20587218,20587235,30799250,HDR,mgilson,Totem,1,<python><list><types><type-conversion>,1,2013-12-14 19:25:53,0,this doesn't work for the dates. I got ValueError: malformed string,['ValueError'],TRUE,"[(2, ['ValueError'])]",53650465,mgilson,2013-12-14 19:42:04,1,0,,1,1,0,Error
20594836,20597704,30818904,shaytac,EWit,Joe Holloway,0,<python><django>,1,2013-12-15 18:00:22,1,"On your last sentence, `request.GET['industry']` will throw an exception if the key isn't present. I think you mean `request.GET.get('industry')` which returns `None` by default if the key is not present.","[""request.GET.get('industry')"", ""'industry'"", ""request.GET['industry']"", ""get('industry')"", 'request.GET', 'None']",TRUE,"[(2, [""'industry'"", 'request.GET'])]",53689418,EWit,2013-12-15 18:24:57,1,0,,1,0,1,Correction
20617820,20617878,30856025,Zeretil,adeneo,Zeretil,3,<javascript><jquery><typeerror>,1,2013-12-16 18:20:02,0,"I'm lost. Doesn't this refer to the button, on which was clicked?

 $("".operator"").click(function () {
 operators(CurVal)
 });

this is how it is called","['$("".operator"").click(function ()', 'click(function ()', '$("".operator"").click(function', 'operators(CurVal)', 'CurVal']",TRUE,"[(2, ['$("".operator"").click(function ()', '$("".operator"").click(function', 'CurVal'])]",53763976,adeneo,2013-12-16 18:29:42,1,0,,1,0,0,Question
20643241,20643356,30905277,kobihudson,Dyna,kobihudson,2,<java><android><c++><audio>,1,2013-12-17 21:32:59,0,I have tried using setVolumeControlStream() in my onCreate() method and it did not change anything.,"['setVolumeControlStream() in my onCreate()', 'onCreate', 'setVolumeControl']",TRUE,"[(2, ['setVolumeControl'])]",53937090,Dyna,2013-12-18 18:56:01,1,0,,1,0,0,Error
